Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800045771;1;7;0;4;0;9;0;A01
201800045772;1;10;0;0;2;1;2;A01
201800045772;1;7;0;0;2;4;2;B01
201800045772;1;10;0;0;2;4;2;C01
201800045773;1;33;0;0;2;3;3;A01
201800045773;1;7;0;0;2;5;12;B01
201800045773;1;7;0;0;2;4;1;C01
201800045774;1;31;0;0;2;7;3;A01
201800045774;1;7;0;0;2;1;12;B01
201800045775;1;10;0;0;2;0;1;A01
201800045775;1;10;0;4;0;9;15;B01
201800045776;2;7;0;4;0;2;21;A01
201800045777;2;33;0;0;0;7;0;A01
201800045778;2;10;0;4;0;1;0;A01
201800045779;2;10;0;0;2;3;1;B01
201800045779;2;33;0;0;2;7;14;A01
201800045780;2;7;0;0;2;6;2;B01
201800045780;2;7;0;0;2;2;2;A01
201800045781;2;34;0;0;2;8;18;A01
201800045781;2;10;0;0;2;2;1;B01
201800045782;1;10;0;4;0;1;2;A01
201800045783;2;31;0;0;2;7;3;B01
201800045783;2;7;0;0;2;8;11;A01
201800045784;2;33;0;0;0;1;2;A01
201800045785;2;33;0;0;0;7;0;A01
201800045786;2;7;0;0;2;5;2;C01
201800045786;2;7;0;0;2;7;14;B01
201800045786;2;33;0;0;2;3;21;A01
201800045787;1;7;0;0;2;1;2;A01
201800045787;1;7;0;0;2;4;2;B01
201800045787;1;7;0;0;2;4;2;C01
201800045788;0;32;0;4;0;2;1;A01
201800045789;1;31;0;0;2;3;3;A01
201800045789;1;7;0;0;2;2;14;B01
201800045790;2;32;0;0;2;2;3;A01
201800045790;2;7;0;0;2;6;11;B01
201800045791;1;7;0;0;2;1;0;A01
201800045791;1;7;0;0;2;9;0;B01
201800045791;1;7;0;0;2;4;0;C01
201800045792;2;7;0;14;0;1;12;A01
201800045793;1;7;0;0;2;0;0;A01
201800045793;1;33;0;0;2;7;0;B01
201800045794;1;7;0;3;0;3;21;A01
201800045795;2;7;0;0;2;3;2;A01
201800045795;2;7;0;0;2;5;2;B01
201800045796;2;7;0;12;0;3;16;A01
201800045797;1;33;0;0;2;1;3;A01
201800045797;1;7;0;0;2;6;11;B01
201800045798;2;33;0;0;0;0;2;A01
201800045799;2;10;0;0;2;4;0;C01
201800045799;2;10;0;0;2;1;2;A01
201800045799;2;10;0;0;2;4;0;B01
201800045800;2;7;0;14;2;1;12;A01
201800045800;1;7;0;0;2;1;2;B01
201800045801;1;33;0;0;2;8;3;A01
201800045801;1;7;0;0;2;6;1;B01
201800045801;1;7;0;0;2;5;1;C01
201800045802;2;17;0;0;0;0;16;A01
201800045803;2;7;0;3;0;3;1;A01
201800045804;1;14;0;0;2;6;1;B01
201800045804;1;7;0;0;2;2;21;A01
201800045805;2;7;0;0;2;6;1;B01
201800045805;2;7;0;0;2;2;1;A01
201800045806;2;31;0;0;2;1;3;A01
201800045806;2;7;0;0;2;5;12;B01
201800045807;1;7;0;0;2;4;2;B01
201800045807;1;7;0;0;2;1;2;A01
201800045808;2;33;0;0;0;3;3;A01
201800045809;2;34;0;0;2;2;3;A01
201800045809;2;7;0;0;2;3;17;B01
201800045810;2;34;0;14;0;1;1;A01
201800045811;1;7;0;0;0;3;14;A01
201800045812;2;15;0;0;2;7;14;A01
201800045812;2;7;0;0;2;8;2;B01
201800045813;2;10;0;0;0;0;0;A01
201800045814;2;7;0;0;2;3;1;A01
201800045814;2;7;0;0;2;3;0;B01
201800045814;2;7;0;0;2;4;1;C01
201800045815;2;31;0;0;2;2;3;A01
201800045815;2;7;0;0;2;3;11;B01
201800045816;2;7;0;0;2;6;0;A01
201800045816;2;31;0;0;2;7;0;B01
201800045817;1;7;0;0;2;1;2;A01
201800045817;1;7;0;0;2;4;2;B01
201800045817;1;7;0;0;2;4;2;C01
201800045818;1;7;0;4;2;1;2;A01
201800045818;1;7;0;0;2;5;2;B01
201800045819;2;7;0;0;2;1;11;A01
201800045819;2;7;0;0;2;6;1;B01
201800045820;2;7;0;0;2;8;23;D01
201800045820;2;7;0;0;2;7;23;C01
201800045820;2;7;0;0;2;6;23;B01
201800045820;2;7;0;0;2;2;2;A01
201800045821;2;10;0;0;2;3;2;A01
201800045821;2;10;0;0;2;4;19;B01
201800045822;1;10;0;0;2;6;1;B01
201800045822;1;10;0;0;2;1;1;A01
201800045823;1;31;0;0;2;2;0;A01
201800045823;1;7;0;0;2;0;0;B01
201800045824;1;7;0;0;2;1;2;A01
201800045824;1;7;0;0;2;4;2;B01
201800045825;2;7;0;1;2;2;18;A01
201800045825;2;17;0;0;2;1;1;B01
201800045826;2;33;0;0;2;2;3;A01
201800045826;2;7;0;0;2;3;11;B01
201800045827;1;31;0;0;2;1;1;A01
201800045827;1;7;0;0;2;5;1;B01
201800045828;1;7;0;0;2;1;2;A01
201800045828;1;7;0;0;2;4;2;B01
201800045829;1;7;0;4;0;1;1;A01
201800045830;1;34;0;4;0;2;1;A01
201800045830;1;7;0;4;0;3;21;B01
201800045831;1;33;0;0;2;2;3;A01
201800045831;1;7;0;0;2;6;1;B01
201800045832;1;7;0;0;2;6;14;A01
201800045832;1;15;0;0;2;2;2;B01
201800045833;2;15;0;0;2;1;2;A01
201800045833;2;7;0;0;2;4;2;B01
201800045833;2;7;0;0;2;4;2;C01
201800045834;1;7;0;0;2;1;2;B01
201800045834;1;7;0;0;2;4;2;C01
201800045834;1;7;0;0;2;1;2;A01
201800045835;1;7;0;4;0;3;1;A01
201800045836;1;7;0;0;2;3;11;A01
201800045836;1;33;0;0;2;1;3;B01
201800045837;1;33;0;0;2;1;0;A01
201800045837;1;7;0;0;0;5;1;B01
201800045838;1;7;0;0;2;2;0;A01
201800045838;1;7;0;0;2;4;0;C01
201800045838;1;7;0;0;2;1;0;B01
201800045839;1;7;0;0;2;4;2;C01
201800045839;1;7;0;0;2;4;2;D01
201800045839;1;7;0;0;2;4;2;B01
201800045839;1;7;0;0;2;1;2;A01
201800045840;2;7;0;3;0;1;0;A01
201800045840;2;7;0;0;2;4;0;B01
201800045840;2;7;0;0;2;1;0;C01
201800045841;1;7;0;3;2;2;1;B01
201800045842;2;33;0;0;0;3;0;A01
201800045843;2;7;0;9;0;1;2;A01
201800045844;1;7;0;0;5;1;2;A01
201800045845;2;33;0;0;2;3;3;A01
201800045845;2;7;0;0;2;8;1;C01
201800045845;2;7;0;0;2;5;0;B01
201800045845;2;7;0;0;2;6;1;D01
201800045846;1;7;0;0;2;1;1;A01
201800045846;1;7;0;0;2;4;1;B01
201800045846;1;7;0;0;2;1;1;C01
201800045847;1;34;0;0;2;1;0;A01
201800045847;2;7;0;0;2;4;0;B01
201800045848;1;7;0;0;2;2;12;A01
201800045848;1;33;0;0;2;1;3;B01
201800045849;1;31;0;0;0;7;1;A01
201800045850;1;33;0;0;2;1;2;A01
201800045850;1;7;0;0;2;4;2;B01
201800045851;2;7;0;5;0;1;1;A01
201800045852;2;14;0;0;2;1;0;A01
201800045852;2;7;0;0;2;1;0;B01
201800045852;2;7;0;0;2;4;0;C01
201800045853;1;33;0;0;0;0;0;A01
201800045853;1;33;0;0;0;0;0;B01
201800045854;1;7;0;0;2;1;2;A01
201800045854;2;7;0;0;2;4;2;B01
201800045855;2;7;0;0;6;1;1;C01
201800045855;2;7;0;0;2;1;2;A01
201800045855;2;14;0;0;2;4;1;B01
201800045856;2;33;0;0;2;4;2;A01
201800045856;2;7;0;0;2;4;2;B01
201800045856;2;33;0;0;2;0;21;C01
201800045857;2;33;0;4;0;3;2;A01
201800045858;0;31;0;0;2;1;2;A01
201800045859;2;31;0;0;0;3;0;A01
201800045860;2;10;0;4;0;0;11;A01
201800045861;2;33;0;0;2;3;1;A01
201800045861;2;33;0;0;2;2;12;B01
201800045862;0;7;0;6;0;7;1;A01
201800045863;1;7;0;0;2;3;11;A01
201800045863;1;7;0;0;2;5;1;B01
201800045864;1;7;0;0;2;3;11;A01
201800045864;1;7;0;0;2;7;1;B01
201800045864;1;7;0;0;2;5;1;C01
201800045865;1;7;0;0;2;1;2;A01
201800045865;1;7;0;0;2;4;2;B01
201800045866;1;33;0;0;0;7;1;A01
201800045867;2;10;0;3;0;1;13;A01
201800045868;2;7;0;3;0;7;1;B01
201800045868;2;7;0;3;0;1;9;A01
201800045868;2;7;0;3;0;2;2;C01
201800045869;2;10;0;14;0;2;0;A01
201800045870;2;31;0;0;2;2;2;A01
201800045870;2;32;0;0;2;4;1;B01
201800045871;1;7;0;6;0;1;0;B01
201800045872;1;7;0;0;2;1;1;A01
201800045872;1;7;0;0;2;4;1;B01
201800045873;1;7;0;4;0;1;1;A01
201800045874;2;33;0;0;2;3;0;B01
201800045874;2;7;0;0;2;5;12;A01
201800045875;2;7;0;0;2;4;2;C01
201800045875;2;7;0;0;2;1;2;A01
201800045875;2;7;0;0;2;4;2;B01
201800045876;2;10;0;3;0;2;21;A01
201800045877;2;33;0;0;2;1;12;A01
201800045877;2;10;0;0;2;5;23;B01
201800045878;1;31;0;0;2;1;3;A01
201800045878;1;7;0;0;2;6;11;B01
201800045879;1;33;0;0;2;2;3;B01
201800045879;2;7;0;0;0;3;11;A01
201800045880;2;33;0;0;0;0;2;A01
201800045881;2;10;0;0;2;1;2;A01
201800045881;2;7;0;0;2;4;23;B01
201800045882;2;33;0;0;2;2;3;A01
201800045882;2;7;0;0;2;6;12;B01
201800045883;2;7;0;0;2;6;11;A01
201800045883;2;33;0;0;2;1;3;B01
201800045884;2;7;0;0;2;1;1;A01
201800045884;2;7;0;0;2;4;1;B01
201800045884;2;7;0;0;2;4;1;C01
201800045885;2;7;0;0;2;3;11;A01
201800045885;2;31;0;0;2;2;3;B01
201800045886;1;7;0;0;2;1;2;A01
201800045886;1;7;0;0;2;4;2;B01
201800045886;1;7;0;0;2;4;2;C01
201800045887;1;10;0;0;2;3;11;A01
201800045887;1;33;0;0;2;2;12;B01
201800045888;1;33;0;0;2;1;0;A01
201800045888;1;7;0;0;2;6;1;B01
201800045889;1;33;0;0;2;1;3;A01
201800045889;1;10;0;0;2;5;1;B01
201800045890;2;7;0;11;0;1;1;A01
201800045891;2;10;0;0;2;7;0;A01
201800045891;2;33;0;0;2;8;3;B01
201800045891;2;10;0;0;2;4;2;C01
201800045892;1;7;0;0;2;1;1;A01
201800045892;1;7;0;0;2;4;1;B01
201800045893;1;7;0;0;2;7;12;A01
201800045893;1;33;0;0;2;8;3;B01
201800045894;1;10;0;0;2;1;1;A01
201800045894;1;10;0;0;2;4;0;B01
201800045895;2;10;0;0;2;2;1;B01
201800045895;2;7;0;0;2;3;11;A01
201800045896;1;10;0;4;0;8;11;A01
201800045897;2;7;0;0;2;1;2;A01
201800045897;2;7;0;0;2;4;2;B01
201800045898;2;7;0;0;2;3;1;B01
201800045898;2;7;0;0;2;7;1;C01
201800045898;2;7;0;0;2;5;12;A01
201800045899;2;10;0;0;2;1;1;A01
201800045899;2;7;0;0;2;4;1;B01
201800045899;2;7;0;0;2;4;1;C01
201800045900;2;7;0;3;0;1;14;A01
201800045901;1;7;0;0;2;1;2;A01
201800045901;1;7;0;0;2;4;2;B01
201800045902;2;7;0;3;0;1;1;A01
201800045903;1;7;0;0;2;2;14;A01
201800045903;1;33;0;0;2;1;1;B01
201800045903;1;7;0;0;2;0;0;C01
201800045904;1;10;0;0;2;1;0;A01
201800045904;1;10;0;0;6;4;0;B01
201800045905;2;34;0;0;2;7;1;B01
201800045905;2;99;0;0;2;1;19;Z01
201800045906;1;7;0;3;2;3;14;A01
201800045906;1;10;0;0;2;2;1;B01
201800045907;2;32;0;0;2;7;3;B01
201800045907;2;7;0;0;2;3;11;A01
201800045908;1;7;0;0;2;1;2;A01
201800045908;1;7;0;0;2;4;2;B01
201800045908;1;7;0;0;2;4;2;C01
201800045908;1;7;0;0;2;4;2;D01
201800045909;2;7;0;0;2;6;11;A01
201800045909;2;33;0;0;2;2;3;B01
201800045909;2;7;0;0;2;8;1;C01
201800045910;1;33;0;0;2;5;12;A01
201800045910;1;33;0;0;2;3;3;B01
201800045910;1;7;0;0;2;7;1;C01
201800045911;1;7;0;0;6;1;1;A01
201800045912;1;7;0;0;2;2;1;A01
201800045913;2;7;0;4;0;8;13;A01
201800045914;2;33;0;0;2;3;3;A01
201800045914;2;10;0;0;2;5;14;B01
201800045915;2;7;0;0;2;1;2;A01
201800045915;2;33;0;0;2;4;2;B01
201800045916;1;10;0;0;2;2;0;A01
201800045916;1;10;0;4;2;6;0;B01
201800045917;2;33;0;0;2;3;3;A01
201800045917;2;7;0;0;2;2;12;B01
201800045918;2;7;0;0;2;8;9;A01
201800045918;2;31;0;0;2;2;1;B01
201800045919;2;33;0;0;2;1;2;A01
201800045919;2;7;0;0;2;4;2;B01
201800045920;1;15;0;0;2;2;12;A01
201800045920;1;7;0;0;2;6;1;B01
201800045921;1;34;0;0;2;2;3;A01
201800045921;1;7;0;0;2;6;11;B01
201800045922;2;31;0;0;2;3;3;A01
201800045922;2;7;0;0;2;7;1;B01
201800045923;1;7;0;0;2;2;11;B01
201800045923;1;7;0;0;2;5;12;A01
201800045924;1;33;0;12;0;8;17;A01
201800045924;1;7;0;0;0;0;1;T01
201800045925;1;7;0;0;2;4;2;B01
201800045925;1;7;0;0;2;1;2;A01
201800045926;1;10;0;0;2;2;14;A01
201800045926;1;10;0;0;2;8;1;B01
201800045927;1;7;0;0;2;6;11;A01
201800045927;1;7;0;0;2;2;1;B01
201800045927;1;33;0;0;2;1;1;C01
201800045928;2;7;0;13;0;9;1;A01
201800045929;1;7;0;0;2;1;2;C01
201800045929;1;7;0;0;2;1;2;B01
201800045929;1;7;0;0;2;4;0;A01
201800045930;2;10;0;0;2;3;2;A01
201800045930;2;10;0;0;2;5;1;B01
201800045931;1;7;0;4;0;3;2;A01
201800045932;2;33;0;0;0;0;1;A01
201800045933;2;7;0;6;6;8;17;B01
201800045933;1;14;0;4;0;3;19;A01
201800045934;1;7;0;4;0;1;16;A01
201800045935;2;7;0;0;2;1;1;A01
201800045935;2;7;0;0;2;4;1;B01
201800045936;0;7;0;0;0;1;2;A01
201800045937;2;15;0;0;2;0;0;Z01
201800045937;2;7;0;0;2;6;1;A01
201800045938;1;17;0;0;2;0;0;B01
201800045938;1;16;0;0;2;1;1;A01
201800045939;1;7;0;0;2;0;0;A01
201800045939;1;7;0;0;2;5;0;B01
201800045940;2;7;0;0;2;3;11;A01
201800045940;2;33;0;0;2;7;3;B01
201800045941;1;7;0;0;0;2;21;A01
201800045942;2;7;0;0;2;4;2;B01
201800045942;2;7;0;0;2;1;2;A01
201800045942;2;7;0;0;2;4;2;C01
201800045943;1;7;0;6;0;3;13;A01
201800045944;2;15;0;0;2;2;2;A01
201800045944;2;10;0;0;2;4;2;C01
201800045944;2;7;0;0;2;5;2;B01
201800045945;1;7;0;0;2;6;0;B01
201800045945;1;31;0;0;2;2;2;A01
201800045946;2;7;0;0;2;4;2;C01
201800045946;2;13;0;0;2;4;2;B01
201800045946;2;10;0;0;2;1;2;A01
201800045947;2;7;0;4;0;9;0;A01
201800045948;2;33;0;3;0;1;16;A01
201800045949;1;7;0;0;2;1;1;A01
201800045949;1;7;0;0;2;4;1;B01
201800045949;1;7;0;0;2;4;1;C01
201800045949;1;7;0;0;2;4;1;D01
201800045949;1;7;0;0;2;4;1;E01
201800045950;2;7;0;0;2;2;2;A01
201800045950;2;7;0;0;2;1;2;B01
201800045950;2;7;0;0;2;4;2;C01
201800045951;2;7;0;0;2;1;2;A01
201800045951;2;10;0;0;2;4;1;B01
201800045952;2;7;0;0;2;6;12;A01
201800045952;2;31;0;0;2;1;3;B01
201800045953;2;31;0;0;2;1;2;A01
201800045953;2;7;0;0;2;4;0;B01
201800045954;2;7;0;4;0;2;1;A01
201800045955;2;7;0;0;2;4;1;C01
201800045955;2;7;0;0;2;4;1;E01
201800045955;2;7;0;0;2;4;1;D01
201800045955;2;7;0;0;2;4;1;B01
201800045955;2;10;0;0;2;1;1;A01
201800045956;2;34;0;0;2;1;3;A01
201800045956;2;7;0;0;2;4;1;B01
201800045957;1;31;0;0;2;2;3;A01
201800045957;1;7;0;0;2;6;1;B01
201800045958;2;33;0;0;2;5;12;A01
201800045958;2;7;0;0;2;1;3;B01
201800045959;1;10;0;0;2;1;2;A01
201800045959;1;7;0;0;2;1;2;B01
201800045959;1;10;0;0;2;4;2;C01
201800045960;1;7;0;0;2;4;1;C01
201800045960;1;7;0;0;2;4;1;B01
201800045960;1;7;0;0;2;1;1;A01
201800045961;1;33;0;14;0;7;1;A01
201800045962;2;7;0;3;0;8;1;A01
201800045963;2;7;0;0;2;4;1;E01
201800045963;2;7;0;0;2;1;0;D01
201800045963;2;7;0;0;2;4;1;C01
201800045963;2;7;0;0;2;1;1;A01
201800045963;2;7;0;0;2;4;1;B01
201800045964;2;7;0;0;2;8;23;B01
201800045964;2;33;0;0;2;1;3;A01
201800045964;2;7;0;0;2;7;23;E01
201800045964;2;7;0;0;2;8;23;D01
201800045965;2;7;0;4;0;2;1;A01
201800045966;2;7;0;0;2;5;14;A01
201800045966;2;34;0;0;2;2;3;B01
201800045967;2;7;0;0;2;1;0;A01
201800045967;1;7;0;0;2;4;0;B01
201800045968;2;17;0;1;0;0;0;Z01
201800045968;2;7;0;0;2;8;23;B01
201800045969;1;10;0;0;2;1;3;A01
201800045969;1;7;0;0;2;8;11;B01
201800045970;1;7;0;0;2;6;2;B01
201800045970;1;7;0;0;2;4;0;C01
201800045970;1;10;0;0;2;1;2;A01
201800045970;1;7;0;0;2;0;0;D01
201800045971;2;7;0;0;2;1;2;A01
201800045971;2;7;0;0;2;4;2;B01
201800045972;1;7;0;0;2;5;12;A01
201800045972;1;7;0;0;2;3;2;B01
201800045973;2;33;0;0;2;3;1;B01
201800045973;2;7;0;0;2;7;12;A01
201800045974;2;7;0;0;2;1;2;A01
201800045974;2;7;0;0;2;4;2;B01
201800045975;0;33;0;0;0;8;0;A01
201800045976;2;33;0;0;2;0;0;B01
201800045976;2;7;0;0;2;0;0;C01
201800045976;2;10;0;0;2;0;0;D01
201800045976;2;7;0;0;2;1;0;A01
201800045977;1;31;0;0;2;0;3;B01
201800045977;1;7;0;0;2;8;11;A01
201800045978;2;10;0;0;2;1;2;A01
201800045978;2;10;0;0;2;4;2;B01
201800045978;2;7;0;0;2;0;0;C01
201800045979;1;7;0;0;2;1;2;A01
201800045979;1;7;0;0;2;4;2;B01
201800045980;2;7;0;0;2;1;2;A01
201800045980;2;7;0;0;2;4;0;C01
201800045980;2;7;0;0;2;4;2;B01
201800045981;2;7;0;0;2;1;0;A01
201800045981;2;7;0;0;2;0;0;B01
201800045982;2;32;0;0;0;8;0;A01
201800045983;1;33;0;0;0;2;21;A01
201800045984;1;7;0;0;2;1;2;A01
201800045984;1;7;0;0;2;1;2;B01
201800045984;1;7;0;0;2;1;2;C01
201800045984;1;7;0;0;2;4;2;D01
201800045985;1;7;0;0;2;1;1;A01
201800045985;1;10;0;0;2;4;1;B01
201800045985;1;7;0;0;2;4;2;C01
201800045985;1;7;0;0;2;4;2;D01
201800045986;2;7;0;3;0;2;14;A01
201800045986;2;33;0;0;2;1;1;B01
201800045987;1;33;0;0;2;1;2;A01
201800045987;1;7;0;0;2;4;2;B01
201800045988;2;33;0;0;2;3;3;B01
201800045988;2;7;0;0;2;2;14;A01
201800045989;2;31;0;0;2;8;2;B01
201800045989;2;10;0;0;2;8;11;A01
201800045990;2;33;0;0;0;5;2;A01
201800045991;1;33;0;0;2;1;2;A01
201800045991;1;7;0;0;2;6;2;B01
201800045991;1;7;0;0;2;1;2;C01
201800045991;1;7;0;0;2;1;2;D01
201800045991;1;7;0;0;2;1;2;E01
201800045992;1;7;0;0;2;0;14;A01
201800045992;1;33;0;0;2;7;1;B01
201800045993;2;7;0;0;2;1;2;A01
201800045993;2;7;0;0;2;4;2;B01
201800045993;2;7;0;0;2;6;2;C01
201800045994;1;7;0;0;2;1;2;A01
201800045994;1;7;0;0;2;4;0;B01
201800045995;1;7;0;0;2;1;2;A01
201800045995;1;7;0;0;2;4;0;B01
201800045996;1;33;0;0;2;1;3;B01
201800045996;1;7;0;0;2;4;12;A01
201800045997;2;7;0;3;2;1;2;B01
201800045997;2;7;0;3;2;4;2;A01
201800045998;1;7;0;0;2;4;2;B01
201800045998;1;7;0;0;2;1;2;A01
201800045998;1;7;0;0;2;2;2;C01
201800045999;2;7;0;0;2;3;14;A01
201800045999;2;7;0;0;2;6;1;B01
201800046000;1;7;0;3;0;1;13;A01
201800046001;2;10;0;10;2;3;13;A01
201800046001;2;33;0;10;2;1;1;B01
201800046002;1;14;0;0;2;5;2;B01
201800046002;1;7;0;0;2;3;1;A01
201800046003;2;7;0;0;2;1;1;A01
201800046003;2;7;0;0;2;4;1;B01
201800046004;1;7;0;0;2;4;2;B01
201800046004;1;7;0;0;2;1;2;A01
201800046005;2;7;0;3;0;1;1;A01
201800046006;1;7;0;5;0;6;23;A01
201800046006;1;10;0;0;2;2;21;B01
201800046007;2;7;0;0;2;0;0;A01
201800046008;1;7;0;0;2;2;12;A01
201800046008;1;33;0;0;2;1;3;B01
201800046009;2;7;0;0;2;1;2;A01
201800046009;2;7;0;0;2;4;2;B01
201800046010;1;7;0;0;2;3;2;A01
201800046010;1;7;0;0;2;5;2;B01
201800046011;0;7;0;0;2;1;1;A01
201800046011;0;7;0;0;2;4;1;B01
201800046012;2;7;0;0;2;4;2;B01
201800046012;2;7;0;0;2;1;2;A01
201800046013;2;33;0;0;2;8;11;A01
201800046013;2;17;0;0;2;2;1;B01
201800046014;1;7;0;0;2;6;1;B01
201800046014;1;33;0;0;2;2;3;A01
201800046015;1;33;0;0;0;3;0;A01
201800046016;2;7;0;0;2;5;1;C01
201800046016;2;33;0;0;2;1;1;A01
201800046016;2;7;0;0;2;4;1;B01
201800046017;1;33;0;0;2;1;3;A01
201800046017;1;7;0;0;2;5;2;B01
201800046018;1;34;0;0;0;2;1;A01
201800046019;2;15;0;0;2;0;12;A01
201800046019;2;7;0;0;2;0;0;B01
201800046020;2;7;0;1;0;1;12;A01
201800046021;2;7;0;4;0;3;1;A01
201800046022;2;10;0;0;2;1;2;A01
201800046022;2;10;0;0;2;4;2;B01
201800046023;2;10;0;0;2;9;2;B01
201800046023;2;10;0;0;2;2;2;C01
201800046023;2;15;0;0;2;1;2;A01
201800046024;1;7;0;0;2;3;12;A01
201800046024;1;7;0;0;2;6;1;B01
201800046024;1;7;0;0;2;5;1;C01
201800046025;1;7;0;4;0;1;0;A01
201800046026;1;7;0;0;2;4;2;B01
201800046026;1;7;0;0;2;1;2;A01
201800046027;2;7;0;3;2;1;1;A01
201800046027;2;7;0;0;2;7;1;B01
201800046028;2;99;0;0;2;2;2;A01
201800046028;2;33;0;0;2;4;2;B01
201800046029;1;7;0;4;2;0;1;A01
201800046030;2;7;0;0;2;5;0;A01
201800046030;2;33;0;0;0;0;0;B01
201800046031;2;7;0;0;2;3;1;A01
201800046031;2;7;0;0;2;5;1;B01
201800046032;2;13;0;0;2;1;1;A01
201800046032;2;10;0;0;2;4;23;B01
201800046033;1;33;0;0;0;7;1;A01
201800046034;2;7;0;0;2;7;17;A01
201800046034;2;7;0;0;2;8;1;B01
201800046035;1;7;0;0;2;4;2;B01
201800046035;1;7;0;0;2;1;2;A01
201800046035;1;7;0;0;2;0;0;C01
201800046036;1;7;0;4;0;1;2;A01
201800046037;1;7;0;0;2;1;1;A01
201800046037;1;7;0;0;2;4;1;B01
201800046038;2;34;0;14;0;1;1;A01
201800046039;2;31;0;0;0;0;2;A01
201800046039;2;7;0;0;2;2;2;C01
201800046039;2;7;0;0;2;3;2;B01
201800046040;2;10;0;0;2;4;23;B01
201800046040;1;10;0;1;2;1;2;A01
201800046041;1;7;0;0;2;1;2;A01
201800046041;1;7;0;0;2;4;2;B01
201800046042;1;7;0;0;2;5;1;B01
201800046042;1;10;0;0;2;3;2;A01
201800046043;1;13;0;0;2;2;12;A01
201800046043;1;7;0;0;2;6;2;B01
201800046044;1;33;0;0;2;1;3;A01
201800046044;1;7;0;0;2;4;0;B01
201800046045;2;33;0;0;0;8;2;A01
201800046046;2;34;0;0;2;1;2;A01
201800046046;2;7;0;0;2;5;0;B01
201800046047;1;7;0;3;2;7;12;A01
201800046048;2;7;0;0;2;1;2;C01
201800046048;2;7;0;0;2;2;2;D01
201800046048;2;7;0;0;2;1;2;A01
201800046048;2;7;0;0;2;6;2;E01
201800046048;2;7;0;0;2;4;2;B01
201800046049;2;7;0;4;0;8;13;A01
201800046050;1;33;0;0;2;3;3;A01
201800046050;2;15;0;0;2;1;1;B01
201800046051;1;7;0;0;2;4;2;C01
201800046051;1;10;0;0;2;5;0;B01
201800046051;1;7;0;0;2;1;2;A01
201800046052;1;33;0;0;0;0;0;A01
201800046053;2;7;0;0;2;6;18;A01
201800046053;2;32;0;0;2;1;1;B01
201800046054;1;7;0;0;2;2;14;A01
201800046054;1;7;0;0;2;8;1;B01
201800046055;2;7;0;3;0;8;1;A01
201800046056;1;33;0;0;2;1;2;A01
201800046056;1;10;0;0;2;4;0;B01
201800046057;2;7;0;4;0;1;0;A01
201800046058;2;7;0;0;2;6;1;B01
201800046058;2;17;0;0;2;1;12;A01
201800046059;2;10;0;0;2;2;1;A01
201800046059;2;10;0;0;2;6;23;B01
201800046060;1;10;0;0;2;1;1;A01
201800046060;1;7;0;0;2;4;1;B01
201800046061;2;10;0;0;2;4;2;A01
201800046061;2;10;0;0;2;1;2;B01
201800046061;2;10;0;0;2;1;2;C01
201800046062;2;7;0;0;2;1;2;A01
201800046062;2;7;0;0;2;4;2;B01
201800046063;2;33;0;0;2;3;18;A01
201800046063;2;33;0;0;2;2;18;B01
201800046064;2;7;0;0;2;8;2;B01
201800046064;2;13;0;0;2;7;12;A01
201800046065;2;7;0;0;2;1;1;A01
201800046065;2;7;0;0;2;4;1;B01
201800046065;2;7;0;0;2;4;1;C01
201800046066;0;31;0;0;0;7;2;A01
201800046067;2;7;0;4;0;1;0;A01
201800046068;2;33;0;0;0;3;21;A01
201800046069;1;33;0;0;2;8;3;A01
201800046069;1;7;0;4;2;2;2;B01
201800046070;1;33;0;0;0;0;9;A01
201800046071;2;33;0;0;2;2;2;A01
201800046071;2;7;0;0;2;6;2;B01
201800046072;2;33;0;0;2;1;3;A01
201800046072;2;33;0;0;2;7;3;B01
201800046072;2;10;0;0;2;5;1;C01
201800046073;1;10;0;0;2;1;1;A01
201800046073;1;10;0;0;2;9;1;B01
201800046073;1;10;0;0;2;4;1;C01
201800046074;1;7;0;0;2;3;2;A01
201800046074;1;7;0;0;2;4;2;D01
201800046074;1;7;0;0;2;4;2;C01
201800046074;1;7;0;0;2;5;2;B01
201800046075;1;7;0;0;2;2;17;B01
201800046075;1;7;0;3;2;6;13;A01
201800046076;2;10;0;0;2;7;12;B01
201800046076;2;33;0;0;2;3;3;A01
201800046077;2;33;0;0;2;7;3;A01
201800046077;2;7;0;0;2;6;11;B01
201800046078;2;10;0;1;2;7;2;C01
201800046078;2;7;0;1;2;2;2;B01
201800046078;2;7;0;1;2;1;2;D01
201800046078;2;10;0;1;2;1;2;E01
201800046078;2;7;0;1;2;9;2;A01
201800046079;2;7;0;3;2;8;0;B01
201800046079;2;7;0;3;2;0;21;A01
201800046079;2;7;0;0;2;0;0;C01
201800046080;1;7;0;0;2;4;2;B01
201800046080;1;31;0;0;2;1;2;A01
201800046081;1;32;0;0;6;1;2;A01
201800046081;1;7;0;0;2;6;2;B01
201800046082;1;10;0;0;2;1;9;A01
201800046083;2;33;0;0;2;1;2;A01
201800046083;2;7;0;0;2;6;2;B01
201800046084;1;10;0;1;2;2;1;A01
201800046084;1;10;0;16;0;6;23;B01
201800046085;2;7;0;0;2;1;2;A01
201800046085;2;7;0;0;2;4;2;C01
